ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
421895,SC,201912,169,261,54,3,3,126
421900,SC,201901,245,407,30,11,9,165
421900,SC,201902,246,408,33,9,8,165
421900,SC,201903,250,421,34,9,7,162
421900,SC,201904,260,442,37,7,7,160
421900,SC,201905,269,448,38,8,6,164
421900,SC,201906,252,414,34,7,7,160
421900,SC,201907,231,396,33,2,7,144
421900,SC,201908,246,398,32,2,6,147
421900,SC,201909,228,362,26,3,9,136
421900,SC,201910,248,388,25,5,12,136
421900,SC,201911,235,372,25,4,13,136
421900,SC,201912,232,372,28,7,14,136
421910,SC,201901,49,111,16,1,2,19
421910,SC,201902,51,111,16,1,2,22
421910,SC,201903,50,105,15,1,3,22
421910,SC,201904,53,109,14,0,3,23
421910,SC,201905,53,106,14,1,3,23
421910,SC,201906,48,95,13,3,2,22
421910,SC,201907,48,95,13,2,2,22
421910,SC,201908,47,94,14,2,2,22
421910,SC,201909,49,91,14,2,3,25
421910,SC,201910,48,90,13,3,2,23
421910,SC,201911,49,92,13,2,3,24
421910,SC,201912,49,94,12,1,2,25
421915,SC,201901,36,79,15,1,5,9
421915,SC,201902,36,82,15,3,4,10
421915,SC,201903,38,81,13,3,5,12
421915,SC,201904,38,97,14,4,5,12
421915,SC,201905,40,94,14,4,7,11
421915,SC,201906,39,92,14,4,7,12
421915,SC,201907,35,93,14,5,6,11
421915,SC,201908,36,92,13,4,5,11
421915,SC,201909,36,93,13,5,4,11
421915,SC,201910,36,96,13,5,4,11
421915,SC,201911,36,95,13,5,4,11
421915,SC,201912,36,94,13,4,3,11
421917,SC,201901,96,300,28,8,6,14
421917,SC,201902,85,263,30,6,7,15
421917,SC,201903,98,286,33,4,7,16
421917,SC,201904,84,260,32,4,6,12
421917,SC,201905,83,270,35,4,10,14
421917,SC,201906,88,257,35,4,10,14
421917,SC,201907,81,242,34,2,10,12
421917,SC,201908,95,248,37,4,9,15
421917,SC,201909,80,233,40,5,15,12
421917,SC,201910,89,256,41,6,16,12
421917,SC,201911,78,222,43,4,14,13
421917,SC,201912,80,236,45,7,12,15
421920,SC,201901,94,277,31,5,7,28
421920,SC,201902,98,279,31,3,6,31
421920,SC,201903,93,273,33,3,5,31
421920,SC,201904,95,271,35,1,3,32
421920,SC,201905,99,268,36,1,3,33
421920,SC,201906,90,248,33,0,5,29
421920,SC,201907,89,244,34,1,6,26
421920,SC,201908,85,235,36,1,4,26
421920,SC,201909,80,219,35,1,6,21
421920,SC,201910,81,221,36,1,6,22
421920,SC,201911,76,214,32,1,7,17
421920,SC,201912,72,200,33,2,7,17
421930,SC,201901,139,634,45,13,14,50
421930,SC,201902,146,647,48,15,18,54
421930,SC,201903,149,678,57,13,20,55
421930,SC,201904,153,678,55,12,18,59
421930,SC,201905,166,711,55,13,18,66
421930,SC,201906,163,681,53,15,17,66
421930,SC,201907,160,670,58,11,17,65
421930,SC,201908,156,666,60,8,15,62
421930,SC,201909,155,628,59,6,10,63
421930,SC,201910,157,623,64,6,10,66
421930,SC,201911,154,591,61,6,9,63
421930,SC,201912,156,588,60,5,11,65
421935,SC,201901,156,325,35,11,4,114
421935,SC,201902,154,323,35,4,4,115
421935,SC,201903,162,339,36,4,3,118
421935,SC,201904,155,330,37,6,3,115
421935,SC,201905,156,320,37,5,2,113
421935,SC,201906,164,348,40,12,3,112
421935,SC,201907,152,317,37,6,3,112
421935,SC,201908,148,310,40,6,3,111
421935,SC,201909,147,309,41,7,9,108
421935,SC,201910,145,302,41,6,9,104
421935,SC,201911,144,301,46,7,10,99
421935,SC,201912,144,301,47,5,10,101
421940,SC,201901,32,78,5,1,1,19
421940,SC,201902,33,83,5,1,1,20
421940,SC,201903,28,67,6,1,1,12
421940,SC,201904,30,70,7,2,1,14
421940,SC,201905,31,73,8,2,1,16
421940,SC,201906,30,59,9,2,1,14
421940,SC,201907,31,62,8,1,1,15
421940,SC,201908,31,61,9,1,1,13
421940,SC,201909,28,51,9,1,1,13
421940,SC,201910,32,64,9,1,1,13
421940,SC,201911,28,54,9,0,1,12
421940,SC,201912,28,54,9,,1,12
421950,SC,201901,308,847,89,16,14,72
421950,SC,201902,310,840,91,11,14,74
421950,SC,201903,314,837,95,8,12,77
421950,SC,201904,326,861,95,9,9,78
421950,SC,201905,344,882,102,9,14,88
421950,SC,201906,335,844,100,8,14,84
421950,SC,201907,317,829,100,8,13,76
421950,SC,201908,314,808,107,8,10,79
421950,SC,201909,299,764,105,8,12,72
421950,SC,201910,301,760,106,6,14,75
421950,SC,201911,301,722,97,6,15,76
421950,SC,201912,302,726,98,5,16,77
421960,SC,201901,25,44,12,0,0,9
421960,SC,201902,25,45,14,0,0,9
421960,SC,201903,23,46,13,,,5
421960,SC,201904,22,44,13,0,0,4
421960,SC,201905,22,44,13,0,0,3
421960,SC,201906,22,44,13,0,0,3
421960,SC,201907,20,43,11,0,0,3
421960,SC,201908,19,41,11,0,0,2
421960,SC,201909,20,42,11,0,0,2
421960,SC,201910,23,37,11,0,0,1
421960,SC,201911,19,36,10,0,0,1
421960,SC,201912,19,36,10,,,1
421970,SC,201901,264,630,62,22,6,72
421970,SC,201902,270,640,62,21,7,74
421970,SC,201903,278,662,63,21,11,81
421970,SC,201904,286,669,61,17,8,81
421970,SC,201905,301,695,58,13,16,84
421970,SC,201906,303,690,59,11,16,85
421970,SC,201907,299,677,60,9,16,84
421970,SC,201908,299,656,66,12,15,84
421970,SC,201909,283,631,64,13,20,77
421970,SC,201910,281,622,65,15,19,78
421970,SC,201911,274,589,65,13,19,72
421970,SC,201912,276,596,63,13,19,74
421985,SC,201901,51,86,14,4,2,24
421985,SC,201902,51,87,14,4,2,25
421985,SC,201903,50,85,13,3,2,20
421985,SC,201904,45,77,12,4,1,15
421985,SC,201905,47,75,15,4,3,15
421985,SC,201906,46,72,15,4,3,14
421985,SC,201907,43,68,15,4,3,10
421985,SC,201908,45,73,14,3,3,10
421985,SC,201909,43,65,12,2,2,10
421985,SC,201910,44,71,13,2,3,11
421985,SC,201911,44,71,13,1,4,9
421985,SC,201912,44,71,13,1,4,9
422000,SC,201901,727,1216,114,14,13,475
422000,SC,201902,720,1173,118,18,15,480
422000,SC,201903,743,1194,126,18,17,499
422000,SC,201904,740,1192,134,18,15,470
422000,SC,201905,797,1268,137,21,14,511
422000,SC,201906,758,1178,134,18,14,497
422000,SC,201907,753,1230,143,20,13,488
422000,SC,201908,753,1213,144,24,13,520
422000,SC,201909,726,1196,140,25,12,500
422000,SC,201910,730,1180,146,23,19,500
422000,SC,201911,731,1178,148,25,20,493
422000,SC,201912,713,1148,148,29,18,494
430003,RS,201901,138,261,36,8,4,67
430003,RS,201902,139,259,38,9,3,70
430003,RS,201903,136,257,40,8,10,66
430003,RS,201904,141,257,42,3,10,72
430003,RS,201905,139,252,42,7,11,72
430003,RS,201906,142,257,43,5,12,72
430003,RS,201907,137,247,43,4,10,71
430003,RS,201908,139,245,46,4,10,70
430003,RS,201909,131,227,45,3,9,66
430003,RS,201910,134,232,48,4,11,65
430003,RS,201911,124,214,47,0,10,62
430003,RS,201912,125,215,49,,5,64
430005,RS,201901,63,126,17,2,6,9
430005,RS,201902,60,127,16,3,6,9
430005,RS,201903,61,130,18,4,7,9
430005,RS,201904,70,145,19,5,5,10
430005,RS,201905,66,143,19,6,6,9
430005,RS,201906,65,142,20,7,6,9
430005,RS,201907,62,136,16,6,6,8
430005,RS,201908,65,137,16,5,6,9
430005,RS,201909,62,129,16,3,7,8
430005,RS,201910,61,128,16,2,7,8
430005,RS,201911,64,134,17,2,7,8
430005,RS,201912,63,131,17,1,6,7
430010,RS,201901,728,976,119,27,29,247
430010,RS,201902,753,987,125,24,29,253
430010,RS,201903,787,1005,130,21,28,262
430010,RS,201904,799,1012,128,27,18,263
430010,RS,201905,802,1009,128,29,15,264
430010,RS,201906,787,982,131,28,13,260
430010,RS,201907,778,973,132,25,13,258
430010,RS,201908,777,959,135,26,13,250
430010,RS,201909,771,953,139,23,29,241
430010,RS,201910,765,936,146,18,24,243
430010,RS,201911,749,914,140,18,39,225
430010,RS,201912,749,910,143,18,39,224
430020,RS,201901,249,306,31,8,8,113
430020,RS,201902,247,305,32,4,10,113
430020,RS,201903,251,302,34,5,10,119
430020,RS,201904,253,301,33,4,13,118
430020,RS,201905,256,303,37,5,14,120
430020,RS,201906,247,292,41,5,13,119
430020,RS,201907,249,285,39,6,14,120
430020,RS,201908,255,291,40,8,15,121
430020,RS,201909,244,280,39,7,12,122
430020,RS,201910,240,283,40,6,10,122
430020,RS,201911,230,270,39,6,8,119
430020,RS,201912,229,268,38,5,7,119
430030,RS,201901,164,323,35,5,2,19
430030,RS,201902,161,311,40,3,4,19
430030,RS,201903,164,319,42,2,4,19
430030,RS,201904,163,318,41,1,4,18
430030,RS,201905,165,318,42,2,4,18
430030,RS,201906,161,313,44,2,4,15
430030,RS,201907,156,305,41,2,3,11
430030,RS,201908,156,303,41,2,3,11
430030,RS,201909,157,300,40,2,4,11
430030,RS,201910,153,296,42,2,4,11
430030,RS,201911,152,286,39,3,3,11
430030,RS,201912,149,284,40,2,3,10
430040,RS,201901,513,2691,307,49,67,66
430040,RS,201902,522,2705,316,44,56,73
430040,RS,201903,513,2728,326,46,58,74
430040,RS,201904,488,2664,338,34,54,77
430040,RS,201905,519,2715,350,38,62,72
430040,RS,201906,562,2685,350,38,68,76
430040,RS,201907,523,2618,364,31,74,73
430040,RS,201908,507,2564,380,31,56,75
430040,RS,201909,487,2433,383,31,59,72
430040,RS,201910,491,2406,394,30,55,73
430040,RS,201911,488,2299,368,27,58,70
430040,RS,201912,514,2321,371,26,55,71
430045,RS,201901,187,205,22,4,5,71
430045,RS,201902,206,216,25,5,5,72
430045,RS,201903,195,210,26,3,5,78
430045,RS,201904,198,215,29,3,5,80
430045,RS,201905,209,224,32,4,3,88
430045,RS,201906,205,218,32,5,3,86
430045,RS,201907,204,219,31,7,3,81
430045,RS,201908,205,222,33,6,1,80
430045,RS,201909,205,218,34,6,7,80
430045,RS,201910,194,229,35,8,7,84
430045,RS,201911,192,218,34,7,8,85
430045,RS,201912,195,223,37,6,9,86
430047,RS,201901,33,56,5,0,0,7
430047,RS,201902,33,59,5,0,0,6
430047,RS,201903,34,61,5,,,6
430047,RS,201904,35,61,5,0,0,6
430047,RS,201905,33,59,5,0,0,5
430047,RS,201906,33,59,5,0,0,5
430047,RS,201907,31,58,5,0,1,5
430047,RS,201908,31,57,5,1,1,5
430047,RS,201909,28,49,5,2,2,4
430047,RS,201910,27,49,5,2,2,4
430047,RS,201911,26,48,5,2,2,3
430047,RS,201912,24,46,6,2,2,3
430050,RS,201901,124,256,22,4,5,28
430050,RS,201902,125,254,25,4,4,28
430050,RS,201903,130,254,26,4,4,28
430050,RS,201904,127,261,27,3,4,30
430050,RS,201905,129,258,29,3,5,30
430050,RS,201906,123,240,28,3,5,31
430050,RS,201907,119,235,31,3,5,30
430050,RS,201908,124,229,29,2,5,29
430050,RS,201909,117,216,28,1,4,27
430050,RS,201910,114,215,29,1,3,27
430050,RS,201911,110,205,30,0,3,26
430050,RS,201912,110,203,31,,2,25
430055,RS,201901,53,64,14,1,1,15
430055,RS,201902,52,64,14,1,1,15
430055,RS,201903,55,68,15,1,1,17
430055,RS,201904,58,72,19,1,1,17
430055,RS,201905,59,72,20,0,1,18
430055,RS,201906,59,70,20,0,1,19
430055,RS,201907,58,67,20,0,1,20
430055,RS,201908,58,66,21,0,1,18
430055,RS,201909,59,67,19,0,1,18
430055,RS,201910,59,65,21,0,1,19
430055,RS,201911,58,64,22,1,1,17
430055,RS,201912,56,62,22,1,2,16
430057,RS,201901,7,18,1,0,0,2
430057,RS,201902,8,19,1,0,1,3
430057,RS,201903,8,19,1,,1,3
430057,RS,201904,7,19,1,0,1,2
430057,RS,201905,7,19,1,0,1,2
430057,RS,201906,7,15,0,0,0,2
430057,RS,201907,6,15,0,0,0,2
430057,RS,201908,6,13,0,0,0,2
430057,RS,201909,6,13,1,0,0,1
430057,RS,201910,8,17,1,0,2,2
430057,RS,201911,6,13,0,0,1,2
430057,RS,201912,5,11,,,1,2
430060,RS,201901,4918,11152,1035,165,251,1261
430060,RS,201902,4862,10984,1061,157,207,1305
430060,RS,201903,4979,11190,1107,149,193,1351
430060,RS,201904,4976,11111,1167,151,167,1410
430060,RS,201905,5137,11331,1213,168,202,1514
430060,RS,201906,5021,10980,1201,151,217,1522
430060,RS,201907,4912,10890,1233,137,247,1491
430060,RS,201908,4892,10815,1270,133,184,1492
430060,RS,201909,4757,10358,1246,121,207,1448
430060,RS,201910,4768,10367,1280,111,214,1440
430060,RS,201911,4557,9798,1218,87,222,1397
430060,RS,201912,4556,9820,1232,83,231,1392
430063,RS,201901,407,558,55,10,8,157
430063,RS,201902,404,551,59,11,13,154
430063,RS,201903,401,549,60,9,18,153
430063,RS,201904,401,549,63,9,16,150
430063,RS,201905,394,536,66,6,19,150
430063,RS,201906,388,528,66,9,19,145
430063,RS,201907,374,517,64,10,20,143
430063,RS,201908,374,523,66,12,20,144
430063,RS,201909,365,521,66,14,23,137
430063,RS,201910,360,515,68,14,24,139
430063,RS,201911,355,512,70,16,18,144
430063,RS,201912,360,523,73,13,14,144
430064,RS,201901,287,504,62,8,14,47
430064,RS,201902,286,507,64,7,11,49
430064,RS,201903,288,511,65,8,12,54
430064,RS,201904,294,518,69,8,9,56
430064,RS,201905,313,539,71,7,14,68
430064,RS,201906,306,523,73,9,14,68
430064,RS,201907,300,511,79,10,14,69
430064,RS,201908,297,508,81,10,13,66
430064,RS,201909,286,495,80,9,12,63
430064,RS,201910,274,489,77,9,11,63
430064,RS,201911,261,471,74,10,11,62
430064,RS,201912,257,465,77,6,12,59
430066,RS,201901,48,57,1,1,0,39
430066,RS,201902,47,57,2,1,1,38
430066,RS,201903,44,56,3,1,1,37
430066,RS,201904,53,77,3,0,1,39
430066,RS,201905,44,49,4,0,2,36
430066,RS,201906,46,57,4,0,2,35
430066,RS,201907,42,50,4,1,2,36
430066,RS,201908,42,50,4,1,2,37
430066,RS,201909,43,49,4,1,3,37
430066,RS,201910,53,62,5,2,3,39
430066,RS,201911,42,45,6,2,2,37
430066,RS,201912,43,47,6,2,2,37
430070,RS,201901,14,40,4,1,0,5
430070,RS,201902,14,40,4,0,0,5
430070,RS,201903,13,42,3,,,5
430070,RS,201904,13,43,4,0,0,3
430070,RS,201905,12,41,3,0,0,3
430070,RS,201906,11,33,3,0,0,3
430070,RS,201907,11,30,5,0,0,3
430070,RS,201908,12,30,6,0,0,2
430070,RS,201909,12,31,7,1,0,2
430070,RS,201910,12,32,7,1,0,2
430070,RS,201911,12,31,7,1,0,3
430070,RS,201912,13,31,7,1,,4
430080,RS,201901,172,317,28,6,10,108
430080,RS,201902,178,320,29,8,11,112
430080,RS,201903,184,324,31,8,9,115
430080,RS,201904,184,319,33,8,8,119
430080,RS,201905,188,320,34,8,6,124
430080,RS,201906,183,302,33,8,4,122
430080,RS,201907,172,290,36,7,5,111
430080,RS,201908,172,286,37,6,4,107
430080,RS,201909,162,269,33,8,4,104
430080,RS,201910,159,262,34,7,8,102
430080,RS,201911,154,254,32,5,7,99
430080,RS,201912,154,254,35,6,8,99
430085,RS,201901,195,308,42,3,2,68
430085,RS,201902,194,300,45,2,5,66
430085,RS,201903,198,310,46,3,8,71
430085,RS,201904,207,316,50,2,8,73
430085,RS,201905,208,319,50,4,7,73
430085,RS,201906,200,304,46,4,8,69
430085,RS,201907,192,293,45,4,9,68
430085,RS,201908,193,293,45,4,9,69
430085,RS,201909,189,284,43,4,14,67
430085,RS,201910,190,286,43,5,14,67
430085,RS,201911,187,280,44,4,11,67
430085,RS,201912,188,282,48,6,9,66
430087,RS,201901,191,376,39,3,5,124
430087,RS,201902,174,340,30,1,5,116
430087,RS,201903,183,361,29,1,5,115
430087,RS,201904,167,320,29,2,5,111
430087,RS,201905,169,333,30,1,5,112
430087,RS,201906,155,303,25,1,4,102
430087,RS,201907,151,296,28,1,4,99
430087,RS,201908,150,294,29,1,3,98
430087,RS,201909,140,281,29,1,1,91
430087,RS,201910,139,280,29,1,1,90
430087,RS,201911,141,282,31,1,1,89
430087,RS,201912,136,266,32,,1,89
430090,RS,201901,43,89,8,0,2,10
430090,RS,201902,44,86,6,0,3,11
430090,RS,201903,45,93,7,,2,11
430090,RS,201904,50,91,6,0,2,14
430090,RS,201905,48,91,6,0,2,13
430090,RS,201906,47,89,7,0,2,13
430090,RS,201907,45,90,7,1,2,13
430090,RS,201908,45,87,8,1,2,13
430090,RS,201909,44,88,7,2,1,14
430090,RS,201910,45,84,6,3,1,14
430090,RS,201911,46,82,8,5,0,14
430090,RS,201912,46,81,9,4,,15
430100,RS,201901,84,176,19,3,1,57
430100,RS,201902,99,182,20,3,1,62
430100,RS,201903,93,185,19,4,1,65
430100,RS,201904,106,201,21,5,1,65
430100,RS,201905,107,200,20,4,1,67
430100,RS,201906,107,183,21,3,1,66
430100,RS,201907,107,177,23,3,1,67
430100,RS,201908,107,177,23,3,0,69
430100,RS,201909,100,167,22,5,3,66
430100,RS,201910,101,164,21,4,3,68
430100,RS,201911,97,163,20,5,3,63
430100,RS,201912,105,161,22,5,4,65
430105,RS,201901,243,565,50,10,21,154
430105,RS,201902,246,567,50,10,21,153
430105,RS,201903,247,559,51,10,15,152
430105,RS,201904,250,561,54,11,14,151
430105,RS,201905,261,578,59,12,15,156
430105,RS,201906,257,564,61,11,17,155
430105,RS,201907,249,549,60,11,16,150
430105,RS,201908,248,550,64,10,10,146
430105,RS,201909,239,514,66,10,9,142
430105,RS,201910,239,510,69,10,9,140
430105,RS,201911,234,503,67,7,11,134
430105,RS,201912,236,515,69,8,12,131
430107,RS,201901,29,41,6,0,2,11
430107,RS,201902,29,41,6,0,2,11
430107,RS,201903,29,42,6,,2,12
430107,RS,201904,29,43,6,1,1,12
430107,RS,201905,29,43,6,1,1,12
430107,RS,201906,29,41,6,1,1,12
430107,RS,201907,29,41,5,1,1,11
430107,RS,201908,27,40,6,1,1,10
430107,RS,201909,28,42,6,1,0,8
430107,RS,201910,27,39,7,0,0,9
430107,RS,201911,27,40,7,0,2,7
430107,RS,201912,27,40,7,,2,7
430110,RS,201901,799,1208,122,31,21,353
430110,RS,201902,807,1202,124,35,32,351
430110,RS,201903,823,1210,130,34,39,359
430110,RS,201904,837,1247,140,34,34,353
430110,RS,201905,845,1217,142,33,33,366
430110,RS,201906,825,1183,139,27,31,357
430110,RS,201907,810,1173,146,30,32,346
430110,RS,201908,814,1173,148,29,31,350
430110,RS,201909,803,1173,146,28,50,338
430110,RS,201910,787,1167,151,26,49,333
430110,RS,201911,777,1131,153,25,40,319
430110,RS,201912,777,1130,156,30,34,313
430120,RS,201901,361,651,72,7,20,162
430120,RS,201902,363,651,75,7,16,163
430120,RS,201903,364,643,81,5,14,161
430120,RS,201904,366,646,81,3,14,162
430120,RS,201905,368,640,81,4,17,160
430120,RS,201906,357,629,81,5,18,152
430120,RS,201907,352,631,82,4,21,154
430120,RS,201908,347,623,85,5,9,153
430120,RS,201909,326,584,89,5,9,142
430120,RS,201910,326,582,92,5,10,144
430120,RS,201911,316,578,94,5,12,140
430120,RS,201912,309,557,98,4,10,137
430130,RS,201901,648,1414,198,18,47,34
430130,RS,201902,645,1407,205,19,48,35
430130,RS,201903,623,1418,207,22,45,33
430130,RS,201904,598,1378,216,19,52,30
430130,RS,201905,598,1389,223,19,51,31
430130,RS,201906,579,1359,220,18,51,27
430130,RS,201907,568,1344,225,27,61,22
430130,RS,201908,570,1348,232,25,55,26
430130,RS,201909,543,1281,229,29,47,23
430130,RS,201910,547,1301,236,30,44,25
430130,RS,201911,513,1258,227,29,37,24
430130,RS,201912,507,1255,234,28,40,24
430140,RS,201901,208,463,50,21,16,89
430140,RS,201902,224,483,55,19,16,91
430140,RS,201903,216,467,60,19,15,90
430140,RS,201904,212,457,62,14,9,89
430140,RS,201905,223,471,60,14,9,86
430140,RS,201906,218,454,60,7,9,84
430140,RS,201907,209,436,62,5,9,82
430140,RS,201908,210,437,61,5,8,83
430140,RS,201909,206,427,58,6,3,84
430140,RS,201910,203,423,56,8,9,75
430140,RS,201911,200,413,61,4,8,75
430140,RS,201912,204,410,67,4,7,78
430150,RS,201901,99,216,15,5,8,44
430150,RS,201902,101,219,15,8,7,47
430150,RS,201903,101,222,15,6,6,44
430150,RS,201904,104,228,15,7,5,45
430150,RS,201905,105,231,14,8,5,43
430150,RS,201906,102,223,14,9,8,42
430150,RS,201907,103,221,14,8,8,43
430150,RS,201908,103,220,15,5,6,43
430150,RS,201909,99,208,13,5,4,41
430150,RS,201910,98,210,13,6,5,40
430150,RS,201911,91,202,13,6,8,39
430150,RS,201912,87,197,10,5,8,38
430155,RS,201901,34,57,9,0,1,8
430155,RS,201902,33,57,8,0,1,7
430155,RS,201903,31,55,9,,1,5
430155,RS,201904,30,56,6,0,1,6
430155,RS,201905,30,55,7,0,1,8
430155,RS,201906,28,51,5,0,1,7
430155,RS,201907,26,47,5,0,1,5
430155,RS,201908,26,47,5,0,1,5
430155,RS,201909,26,48,5,0,1,4
430155,RS,201910,25,47,6,0,1,5
430155,RS,201911,26,49,7,0,1,6
430155,RS,201912,23,48,8,,1,6
430160,RS,201901,5850,9541,1164,162,304,1243
430160,RS,201902,5939,9546,1214,160,298,1327
430160,RS,201903,6088,9602,1281,162,292,1488
430160,RS,201904,6216,9695,1352,168,295,1629
430160,RS,201905,6454,9872,1403,191,315,1848
430160,RS,201906,6393,9736,1456,196,337,1871
430160,RS,201907,6265,9557,1488,188,353,1897
430160,RS,201908,6215,9387,1483,201,300,1982
430160,RS,201909,6104,9203,1473,185,256,2095
430160,RS,201910,6077,9152,1508,169,240,2138
430160,RS,201911,6083,9079,1525,146,256,2258
430160,RS,201912,6109,9068,1556,146,290,2333
430163,RS,201901,962,1330,129,20,16,561
430163,RS,201902,1016,1424,133,32,19,586
430163,RS,201903,1008,1380,136,32,23,597
430163,RS,201904,1002,1394,138,36,17,608
430163,RS,201905,1044,1449,148,45,24,641
430163,RS,201906,1016,1418,144,43,22,633
430163,RS,201907,966,1383,151,47,22,610
430163,RS,201908,1003,1381,156,40,18,614
430163,RS,201909,978,1358,159,41,15,597
430163,RS,201910,984,1377,160,38,20,602
430163,RS,201911,952,1364,157,29,18,576
430163,RS,201912,960,1342,162,19,20,579
430165,RS,201901,14,24,1,2,1,4
430165,RS,201902,14,24,1,2,1,4
430165,RS,201903,14,23,2,2,1,5
430165,RS,201904,13,21,2,0,1,4
430165,RS,201905,13,21,2,0,1,4
430165,RS,201906,14,23,2,0,1,5
430165,RS,201907,13,21,2,0,1,5
430165,RS,201908,13,21,2,0,1,5
430165,RS,201909,12,21,3,0,0,5
430165,RS,201910,12,21,4,0,0,6
430165,RS,201911,11,17,4,0,0,6
430165,RS,201912,11,17,4,,,6
430170,RS,201901,65,192,17,8,1,20
430170,RS,201902,79,223,17,14,1,20
430170,RS,201903,72,203,17,10,6,21
430170,RS,201904,72,198,17,9,5,20
430170,RS,201905,72,199,17,9,8,14
430170,RS,201906,70,193,15,8,8,15
430170,RS,201907,67,192,17,8,8,16
430170,RS,201908,67,187,17,7,8,15
430170,RS,201909,62,183,18,6,12,16
430170,RS,201910,60,186,16,4,12,14
430170,RS,201911,64,196,15,5,12,13
430170,RS,201912,57,175,16,6,8,13
430175,RS,201901,270,473,48,4,9,89
430175,RS,201902,271,473,50,7,9,88
430175,RS,201903,277,479,51,7,9,87
430175,RS,201904,273,463,56,8,9,86
430175,RS,201905,278,464,56,10,8,85
430175,RS,201906,272,453,58,10,10,82
430175,RS,201907,270,462,60,10,10,80
430175,RS,201908,264,443,60,9,10,79
430175,RS,201909,258,439,58,8,16,79
430175,RS,201910,259,443,58,6,9,79
430175,RS,201911,242,421,58,5,9,78
430175,RS,201912,238,419,60,5,9,75
430180,RS,201901,339,413,44,7,12,41
430180,RS,201902,304,363,44,8,8,40
430180,RS,201903,335,397,45,5,6,43
430180,RS,201904,313,369,45,5,4,44
430180,RS,201905,325,385,49,7,9,46
430180,RS,201906,312,361,45,8,8,45
430180,RS,201907,295,363,47,9,8,43
430180,RS,201908,304,358,48,10,8,42
430180,RS,201909,294,346,49,9,7,38
430180,RS,201910,297,333,49,9,8,38
430180,RS,201911,278,317,46,5,9,36
430180,RS,201912,288,331,48,5,9,38
430185,RS,201901,107,128,12,1,3,29
430185,RS,201902,102,123,14,2,4,25
430185,RS,201903,104,125,14,2,5,23
430185,RS,201904,106,127,14,3,4,24
430185,RS,201905,105,127,14,4,5,24
430185,RS,201906,102,121,13,2,5,23
430185,RS,201907,100,121,13,2,5,23
430185,RS,201908,98,121,12,1,4,22
430185,RS,201909,95,113,13,1,5,22
430185,RS,201910,93,109,13,0,4,17
430185,RS,201911,84,100,11,0,2,14
430185,RS,201912,83,95,10,,1,14
430187,RS,201901,200,357,40,6,9,70
430187,RS,201902,199,353,39,4,9,69
430187,RS,201903,198,353,42,7,12,70
430187,RS,201904,206,370,43,6,11,73
430187,RS,201905,210,375,45,6,14,72
430187,RS,201906,202,372,42,8,17,71
430187,RS,201907,198,374,44,8,11,68
430187,RS,201908,193,368,42,12,14,68
430187,RS,201909,191,355,45,8,14,66
430187,RS,201910,197,368,45,7,15,65
430187,RS,201911,192,360,49,8,18,67
430187,RS,201912,193,360,50,6,15,68
430190,RS,201901,478,905,76,16,23,209
430190,RS,201902,485,907,82,14,18,216
430190,RS,201903,482,900,89,13,14,220
430190,RS,201904,489,897,91,13,10,220
430190,RS,201905,511,940,97,15,12,225
430190,RS,201906,487,892,105,11,15,219
430190,RS,201907,471,865,107,7,16,216
430190,RS,201908,478,869,109,8,13,220
430190,RS,201909,459,836,106,8,15,211
430190,RS,201910,448,831,105,10,17,209
430190,RS,201911,415,792,101,8,19,200
430190,RS,201912,408,791,103,8,19,203
430192,RS,201901,11,17,3,2,0,3
430192,RS,201902,13,21,3,2,0,3
430192,RS,201903,11,17,3,2,,3
430192,RS,201904,12,18,4,2,0,3
430192,RS,201905,12,18,4,2,0,3
430192,RS,201906,10,17,3,0,0,3
430192,RS,201907,10,15,2,0,0,3
430192,RS,201908,10,13,2,0,0,3
430192,RS,201909,8,13,2,0,0,1
430192,RS,201910,8,13,2,0,0,1
430192,RS,201911,6,11,2,0,0,1
430192,RS,201912,6,11,2,,,1
430195,RS,201901,5,17,1,0,0,2
430195,RS,201902,5,17,1,0,0,2
430195,RS,201903,6,19,2,,,2
430195,RS,201904,6,19,2,0,0,2
430195,RS,201905,6,19,2,0,0,2
430195,RS,201906,5,19,2,0,0,2
430195,RS,201907,5,19,2,0,0,2
430195,RS,201908,5,19,2,0,0,2
430195,RS,201909,5,15,2,0,0,2
430195,RS,201910,5,15,2,0,0,2
430195,RS,201911,4,11,2,0,0,2
430195,RS,201912,4,11,2,,,2
430200,RS,201901,321,761,121,19,23,18
430200,RS,201902,318,754,122,20,23,18
430200,RS,201903,319,763,126,15,25,18
430200,RS,201904,323,761,130,17,23,16
430200,RS,201905,322,757,129,17,19,16
430200,RS,201906,314,743,123,13,18,16
430200,RS,201907,310,727,128,11,18,17
430200,RS,201908,318,727,130,13,16,17
430200,RS,201909,308,721,133,10,15,18
430200,RS,201910,309,720,139,6,12,18
430200,RS,201911,312,712,141,7,13,18
430200,RS,201912,303,703,142,8,10,18
430205,RS,201901,286,325,52,6,9,246
430205,RS,201902,288,330,54,7,7,250
430205,RS,201903,290,332,55,6,6,251
430205,RS,201904,300,355,55,10,7,257
430205,RS,201905,303,354,57,9,6,257
430205,RS,201906,300,348,55,9,6,257
430205,RS,201907,295,345,54,6,7,255
